ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
2872	"gene-Nelfcd"	"Nelfcd"	chrNC_000068.8	+	174261819	174261938	174257622	174257749	174262116	174262226
2873	"gene-Nelfcd"	"Nelfcd"	chrNC_000068.8	+	174262116	174262226	174257622	174257749	174263502	174263612
2874	"gene-Nelfcd"	"Nelfcd"	chrNC_000068.8	+	174265168	174265299	174264844	174264997	174265775	174265941
2885	"gene-Slc22a15"	"Slc22a15"	chrNC_000069.7	-	101768116	101768305	101763083	101767835	101770220	101770293
2886	"gene-Slc22a15"	"Slc22a15"	chrNC_000069.7	-	101790775	101790905	101787324	101787540	101804425	101804590
2887	"gene-Smco4"	"Smco4"	chrNC_000075.7	+	15416295	15416521	15404727	15404925	15436923	15437000
2889	"gene-Smco4"	"Smco4"	chrNC_000075.7	+	15436923	15437000	15404727	15404925	15455834	15456556
2892	"gene-Ndst4"	"Ndst4"	chrNC_000069.7	+	125515748	125515851	125508198	125508308	125518299	125522000
2894	"gene-Zfand6"	"Zfand6"	chrNC_000073.7	-	84270075	84270120	84267057	84267171	84283446	84283617
2895	"gene-Zfand6"	"Zfand6"	chrNC_000073.7	-	84281863	84281964	84270075	84270120	84283092	84283198
2896	"gene-Zfand6"	"Zfand6"	chrNC_000073.7	-	84283092	84283198	84270075	84270120	84283446	84283617
2897	"gene-Zfand6"	"Zfand6"	chrNC_000073.7	-	84283092	84283201	84270075	84270120	84283446	84283617
2903	"gene-Zfand6"	"Zfand6"	chrNC_000073.7	-	84302089	84302250	84283446	84283617	84328551	84328604
2915	"gene-Hdgfl3"	"Hdgfl3"	chrNC_000073.7	-	81543546	81543693	81531003	81535831	81555307	81555384
2916	"gene-Hdgfl3"	"Hdgfl3"	chrNC_000073.7	-	81543546	81543693	81531003	81535831	81583686	81584207
2917	"gene-Hdgfl3"	"Hdgfl3"	chrNC_000073.7	-	81549421	81549577	81534395	81535831	81555307	81555384
2918	"gene-Hdgfl3"	"Hdgfl3"	chrNC_000073.7	-	81549421	81549577	81543546	81543693	81550032	81550171
2919	"gene-Hdgfl3"	"Hdgfl3"	chrNC_000073.7	-	81549421	81549577	81543546	81543693	81555307	81555384
2920	"gene-Hdgfl3"	"Hdgfl3"	chrNC_000073.7	-	81550032	81550171	81543546	81543693	81555307	81555384
2921	"gene-Hdgfl3"	"Hdgfl3"	chrNC_000073.7	-	81550032	81550171	81543546	81543693	81583686	81584207
2922	"gene-Hdgfl3"	"Hdgfl3"	chrNC_000073.7	-	81550032	81550171	81549421	81549577	81555307	81555384
2923	"gene-Hdgfl3"	"Hdgfl3"	chrNC_000073.7	-	81555307	81555384	81531003	81535831	81583686	81584207
2924	"gene-Hdgfl3"	"Hdgfl3"	chrNC_000073.7	-	81555307	81555384	81543546	81543693	81583686	81584207
2925	"gene-Hdgfl3"	"Hdgfl3"	chrNC_000073.7	-	81555307	81555384	81550032	81550171	81583686	81584207
2927	"gene-Grcc10"	"Grcc10"	chrNC_000072.7	-	124717481	124717658	124716145	124716376	124717882	124718032
2928	"gene-Appl1"	"Appl1"	chrNC_000080.7	-	26650396	26650433	26649685	26649832	26650515	26650690
2930	"gene-Appl1"	"Appl1"	chrNC_000080.7	-	26664604	26664787	26650515	26650690	26665868	26665960
2932	"gene-Appl1"	"Appl1"	chrNC_000080.7	-	26671398	26671587	26669077	26669120	26672508	26672667
2936	"gene-Rps17"	"Rps17"	chrNC_000073.7	-	80994058	80994164	80993482	80993548	80994604	80994756
2937	"gene-Rassf4"	"Rassf4"	chrNC_000072.7	-	116617193	116617315	116616401	116616499	116618388	116618440
2938	"gene-Rassf4"	"Rassf4"	chrNC_000072.7	-	116636485	116636561	116624527	116624670	116638803	116638897
2945	"gene-Sec11a"	"Sec11a"	chrNC_000073.7	-	80577484	80577634	80572848	80572968	80597149	80597295
2946	"gene-Sec11a"	"Sec11a"	chrNC_000073.7	-	80584774	80584884	80572848	80572968	80597149	80597295
2949	"gene-Upf1"	"Upf1"	chrNC_000074.7	-	70790855	70790970	70790138	70790282	70791046	70791211
2950	"gene-Upf1"	"Upf1"	chrNC_000074.7	-	70795984	70796074	70794659	70794827	70796875	70797015
2951	"gene-Unc45a"	"Unc45a"	chrNC_000073.7	-	79975760	79975916	79975039	79975625	79976056	79976174
2952	"gene-Unc45a"	"Unc45a"	chrNC_000073.7	-	79977330	79977446	79976056	79976174	79977665	79977779
2953	"gene-Unc45a"	"Unc45a"	chrNC_000073.7	-	79978200	79978267	79977665	79977779	79978440	79978568
2954	"gene-Unc45a"	"Unc45a"	chrNC_000073.7	-	79980085	79980180	79979253	79979395	79981300	79981601
2955	"gene-Unc45a"	"Unc45a"	chrNC_000073.7	-	79989298	79989460	79989061	79989098	79989816	79989967
2956	"gene-Unc45a"	"Unc45a"	chrNC_000073.7	-	79989298	79989460	79989061	79989098	79989861	79990265
2959	"gene-D6Wsu163e"	"D6Wsu163e"	chrNC_000072.7	+	126921754	126921900	126919274	126919469	126923439	126923621
2960	"gene-D6Wsu163e"	"D6Wsu163e"	chrNC_000072.7	+	126927237	126927359	126927020	126927120	126931697	126931804
2961	"gene-D6Wsu163e"	"D6Wsu163e"	chrNC_000072.7	+	126950518	126950576	126943842	126944045	126951449	126951517
2962	"gene-Ap3s2"	"Ap3s2"	chrNC_000073.7	-	79559582	79559654	79532213	79532321	79564894	79565006
2963	"gene-Ap3s2"	"Ap3s2"	chrNC_000073.7	-	79564894	79565006	79532213	79532321	79570256	79570388
2964	"gene-Ap3s2"	"Ap3s2"	chrNC_000073.7	-	79565763	79565855	79564894	79565006	79570256	79570388
2965	"gene-Phaf1"	"Phaf1"	chrNC_000074.7	+	105957759	105957842	105951778	105952118	105961113	105961197
2972	"gene-Prpf8"	"Prpf8"	chrNC_000077.7	+	75382584	75382704	75382268	75382459	75382787	75382977
2973	"gene-Prpf8"	"Prpf8"	chrNC_000077.7	+	75395493	75395667	75395303	75395417	75395920	75396114
2976	"gene-Tspoap1"	"Tspoap1"	chrNC_000077.7	+	87656453	87656531	87649021	87652554	87656618	87656702
2977	"gene-Tspoap1"	"Tspoap1"	chrNC_000077.7	+	87657435	87657451	87657191	87657314	87657542	87657647
2979	"gene-Tspoap1"	"Tspoap1"	chrNC_000077.7	+	87662882	87662992	87662484	87662600	87665349	87666180
2981	"gene-Tspoap1"	"Tspoap1"	chrNC_000077.7	+	87672127	87672160	87671707	87671779	87672315	87672419
2982	"gene-Tspoap1"	"Tspoap1"	chrNC_000077.7	+	87672127	87672196	87671707	87671779	87672315	87672419
2983	"gene-Tspoap1"	"Tspoap1"	chrNC_000077.7	+	87672507	87672579	87672315	87672419	87672770	87672875
2984	"gene-Tspoap1"	"Tspoap1"	chrNC_000077.7	+	87672770	87672875	87672315	87672419	87675561	87676754
2986	"gene-Rlbp1"	"Rlbp1"	chrNC_000073.7	-	79025644	79025710	79024612	79025466	79026974	79027133
2987	"gene-Rlbp1"	"Rlbp1"	chrNC_000073.7	-	79025644	79025755	79024612	79025466	79026974	79027133
2988	"gene-Rlbp1"	"Rlbp1"	chrNC_000073.7	-	79033359	79033488	79031380	79031585	79034406	79034527
2989	"gene-Rlbp1"	"Rlbp1"	chrNC_000073.7	-	79033681	79033710	79033359	79033488	79034406	79034527
2990	"gene-Rlbp1"	"Rlbp1"	chrNC_000073.7	-	79033681	79033792	79033359	79033488	79034406	79034527
2991	"gene-Rab22a"	"Rab22a"	chrNC_000068.8	+	173529939	173530021	173503224	173503304	173536902	173536974
2992	"gene-Rab22a"	"Rab22a"	chrNC_000068.8	+	173536902	173536974	173529939	173530021	173537051	173537158
2993	"gene-Rnf123"	"Rnf123"	chrNC_000075.7	-	107929412	107929507	107929233	107929319	107933235	107933320
2994	"gene-Rnf123"	"Rnf123"	chrNC_000075.7	-	107929643	107929786	107929412	107929507	107933235	107933320
2995	"gene-Rnf123"	"Rnf123"	chrNC_000075.7	-	107945292	107945394	107944594	107944672	107945465	107945558
2996	"gene-Rnf123"	"Rnf123"	chrNC_000075.7	-	107947415	107947502	107947146	107947214	107947743	107947829
2998	"gene-Ppp4c"	"Ppp4c"	chrNC_000073.7	-	126386608	126386782	126386391	126386518	126387288	126387390
2999	"gene-Ppp4c"	"Ppp4c"	chrNC_000073.7	-	126387288	126387390	126386608	126386782	126387555	126387606
3000	"gene-Ppp4c"	"Ppp4c"	chrNC_000073.7	-	126388195	126388247	126387555	126387606	126391232	126391395
3001	"gene-Ppp4c"	"Ppp4c"	chrNC_000073.7	-	126388195	126388306	126387555	126387606	126391232	126391395
3004	"gene-Adprs"	"Adprs"	chrNC_000070.7	-	126211512	126211697	126211095	126211196	126211776	126211984
3005	"gene-Srrm4"	"Srrm4"	chrNC_000071.7	-	116587482	116587686	116585312	116585423	116591467	116591772
3006	"gene-Srrm4"	"Srrm4"	chrNC_000071.7	-	116620448	116620595	116605826	116605919	116729392	116729569
3009	"gene-Trmt1l"	"Trmt1l"	chrNC_000067.7	+	151323976	151324248	151318997	151319077	151325650	151325863
3010	"gene-Trmt1l"	"Trmt1l"	chrNC_000067.7	+	151324004	151324248	151318997	151319077	151325650	151325863
3015	"gene-Zbtb49"	"Zbtb49"	chrNC_000071.7	-	38363232	38363306	38361088	38361171	38370651	38371727
3016	"gene-Zbtb49"	"Zbtb49"	chrNC_000071.7	-	38367961	38368008	38361088	38361171	38370651	38371727
3020	"gene-Zbtb49"	"Zbtb49"	chrNC_000071.7	-	38369189	38369432	38367961	38368008	38370515	38370645
3024	"gene-Zbtb49"	"Zbtb49"	chrNC_000071.7	-	38373790	38373957	38369375	38371727	38377666	38377777
3026	"gene-Heatr3"	"Heatr3"	chrNC_000074.7	+	88883680	88883763	88883297	88883455	88884756	88884893
3028	"gene-Lsm2"	"Lsm2"	chrNC_000083.7	+	35201595	35201663	35200829	35201061	35204084	35204115
3030	"gene-Rassf7"	"Rassf7"	chrNC_000073.7	+	140796633	140796764	140795772	140795853	140796912	140797625
3031	"gene-Rassf7"	"Rassf7"	chrNC_000073.7	+	140796912	140797625	140796633	140796764	140797798	140797930
3034	"gene-Vps54"	"Vps54"	chrNC_000077.7	+	21221703	21221738	21218784	21218863	21224997	21225129
3035	"gene-Vps54"	"Vps54"	chrNC_000077.7	+	21224997	21225129	21221703	21221738	21227674	21228060
3036	"gene-Vps54"	"Vps54"	chrNC_000077.7	+	21256365	21256547	21255650	21255780	21256908	21257021
3037	"gene-Vps54"	"Vps54"	chrNC_000077.7	+	21263083	21263164	21262850	21262972	21264918	21265026
3038	"gene-Fam169b"	"Fam169b"	chrNC_000073.7	+	67954299	67954399	67950580	67950711	67971567	67971653
3042	"gene-Pcid2"	"Pcid2"	chrNC_000074.7	-	13129637	13129763	13128547	13128671	13129894	13129968
3043	"gene-Pcid2"	"Pcid2"	chrNC_000074.7	-	13140656	13140760	13136250	13136326	13144142	13144197
3044	"gene-Pcid2"	"Pcid2"	chrNC_000074.7	-	13144142	13144197	13136250	13136326	13150324	13150414
3047	"gene-Dtna"	"Dtna"	chrNC_000084.7	+	23630535	23630760	23608172	23608299	23678742	23678823
3049	"gene-Dtna"	"Dtna"	chrNC_000084.7	+	23630538	23630760	23608172	23608299	23678742	23678823
3050	"gene-Dtna"	"Dtna"	chrNC_000084.7	+	23668218	23668286	23608172	23608299	23678742	23678823
3051	"gene-Dtna"	"Dtna"	chrNC_000084.7	+	23668218	23668286	23630535	23630760	23678742	23678823
3052	"gene-Dtna"	"Dtna"	chrNC_000084.7	+	23678742	23678823	23608172	23608299	23716140	23716226
3053	"gene-Dtna"	"Dtna"	chrNC_000084.7	+	23702618	23702832	23678742	23678823	23716140	23716226
3054	"gene-Dtna"	"Dtna"	chrNC_000084.7	+	23723245	23723400	23716140	23716226	23726028	23726134
3056	"gene-Dtna"	"Dtna"	chrNC_000084.7	+	23735647	23735731	23730490	23730615	23754443	23754531
3064	"gene-Trim3"	"Trim3"	chrNC_000073.7	-	105268265	105268417	105267872	105268053	105268589	105268821
3065	"gene-Trim3"	"Trim3"	chrNC_000073.7	-	105268265	105268435	105267872	105268053	105268589	105268821
3066	"gene-Trim3"	"Trim3"	chrNC_000073.7	-	105268589	105268821	105267872	105268053	105274612	105274778
3067	"gene-Trim3"	"Trim3"	chrNC_000073.7	-	105274612	105274778	105268589	105268821	105282583	105282778
3068	"gene-Glra3"	"Glra3"	chrNC_000074.7	+	56458151	56458219	56444160	56444288	56492616	56492840
3070	"gene-Snrpa1"	"Snrpa1"	chrNC_000073.7	+	65719171	65719274	65718914	65718961	65720337	65720413
3073	"gene-Acot4"	"Acot4"	chrNC_000078.7	+	84088610	84088813	84085152	84085741	84089964	84091497
3074	"gene-Acot4"	"Acot4"	chrNC_000078.7	+	84088610	84089610	84084027	84085741	84089964	84090840
3075	"gene-Tjp2"	"Tjp2"	chrNC_000085.7	-	24073947	24074033	24071859	24072954	24075364	24075679
3077	"gene-Tjp2"	"Tjp2"	chrNC_000085.7	-	24078065	24078278	24075364	24075679	24079260	24079361
3078	"gene-Tjp2"	"Tjp2"	chrNC_000085.7	-	24090109	24090320	24088789	24088983	24091439	24091548
3079	"gene-Tjp2"	"Tjp2"	chrNC_000085.7	-	24108218	24108837	24103068	24103172	24109969	24110072
3082	"gene-Peg3"	"Peg3"	chrNC_000073.7	-	6720111	6720195	6719052	6719156	6720797	6720887
3083	"gene-Peg3"	"Peg3"	chrNC_000073.7	-	6720797	6720887	6719052	6719156	6721424	6721551
3091	"gene-Entrep2"	"Entrep2"	chrNC_000073.7	-	64436437	64436545	64426460	64426621	64469512	64469647
3093	"gene-Entrep2"	"Entrep2"	chrNC_000073.7	-	64633128	64633185	64505856	64505967	64805852	64806270
3094	"gene-Apba2"	"Apba2"	chrNC_000073.7	+	64156684	64156770	64151483	64151566	64176492	64176610
3095	"gene-Apba2"	"Apba2"	chrNC_000073.7	+	64156684	64156770	64151483	64151566	64203394	64203519
3101	"gene-Apba2"	"Apba2"	chrNC_000073.7	+	64202935	64203067	64151884	64152001	64203394	64203519
3102	"gene-Apba2"	"Apba2"	chrNC_000073.7	+	64203394	64203519	64151443	64151566	64284778	64284832
3103	"gene-Apba2"	"Apba2"	chrNC_000073.7	+	64203394	64203519	64151443	64151566	64344771	64345765
3104	"gene-Apba2"	"Apba2"	chrNC_000073.7	+	64203394	64203519	64151884	64152001	64284778	64284832
3105	"gene-Apba2"	"Apba2"	chrNC_000073.7	+	64284778	64284832	64151443	64151566	64344771	64345765
3106	"gene-Apba2"	"Apba2"	chrNC_000073.7	+	64284778	64284832	64151740	64152001	64383260	64383406
3108	"gene-Apba2"	"Apba2"	chrNC_000073.7	+	64284778	64284832	64203394	64203519	64364178	64364259
3109	"gene-Apba2"	"Apba2"	chrNC_000073.7	+	64344771	64345765	64203394	64203519	64364178	64364259
3110	"gene-Apba2"	"Apba2"	chrNC_000073.7	+	64344771	64345765	64284778	64284832	64364178	64364259
3111	"gene-Apba2"	"Apba2"	chrNC_000073.7	+	64344771	64345765	64284778	64284832	64383260	64383406
3114	"gene-Fan1"	"Fan1"	chrNC_000073.7	-	64003323	64003474	63999782	63999886	64004118	64004283
3119	"gene-Ciao2a"	"Ciao2a"	chrNC_000075.7	+	66043583	66043629	66040609	66040763	66045618	66046243
3121	"gene-Plagl1"	"Plagl1"	chrNC_000076.7	+	12981598	12981637	12967518	12967556	12992453	12992525
3122	"gene-Plagl1"	"Plagl1"	chrNC_000076.7	+	12988262	12988294	12981598	12981637	12992439	12992525
3123	"gene-Plagl1"	"Plagl1"	chrNC_000076.7	+	12988262	12988294	12981598	12981637	12992453	12992525
3126	"gene-Plagl1"	"Plagl1"	chrNC_000076.7	+	12989901	12989964	12988262	12988294	12992453	12992525
3127	"gene-Plagl1"	"Plagl1"	chrNC_000076.7	+	12992439	12992525	12981598	12981637	13000599	13000912
3128	"gene-Plagl1"	"Plagl1"	chrNC_000076.7	+	12992453	12992525	12981598	12981637	13000599	13000912
3129	"gene-Mrpl18"	"Mrpl18"	chrNC_000083.7	-	13132656	13132888	13130231	13130636	13134524	13134711
3130	"gene-Mrpl18"	"Mrpl18"	chrNC_000083.7	-	13132805	13132888	13130568	13130636	13134524	13134711
3131	"gene-Nisch"	"Nisch"	chrNC_000080.7	-	30895543	30895700	30895020	30895149	30896212	30896843
3132	"gene-Nisch"	"Nisch"	chrNC_000080.7	-	30901792	30901842	30898286	30899669	30902778	30902906
3134	"gene-Nisch"	"Nisch"	chrNC_000080.7	-	30910595	30910751	30909606	30909675	30911687	30911783
3135	"gene-Nisch"	"Nisch"	chrNC_000080.7	-	30910595	30910751	30909606	30909675	30912952	30913048
3136	"gene-Nisch"	"Nisch"	chrNC_000080.7	-	30911687	30911783	30909606	30909675	30912952	30913048
3137	"gene-Nisch"	"Nisch"	chrNC_000080.7	-	30911687	30911783	30910595	30910751	30912952	30913048
3138	"gene-Nisch"	"Nisch"	chrNC_000080.7	-	30912952	30913048	30909606	30909675	30925183	30925366
3139	"gene-Nisch"	"Nisch"	chrNC_000080.7	-	30913341	30913505	30912952	30913048	30914537	30914586
3140	"gene-Nisch"	"Nisch"	chrNC_000080.7	-	30913341	30913505	30912952	30913048	30925183	30925366
3141	"gene-Nisch"	"Nisch"	chrNC_000080.7	-	30914537	30914586	30912952	30913048	30925183	30925366
3142	"gene-Nisch"	"Nisch"	chrNC_000080.7	-	30914537	30914586	30913341	30913505	30925183	30925366
3143	"gene-Nisch"	"Nisch"	chrNC_000080.7	-	30925183	30925366	30914537	30914586	30926398	30926482
3146	"gene-Hr"	"Hr"	chrNC_000080.7	+	70804941	70805072	70804588	70804658	70805215	70805335
3148	"gene-Ddhd1"	"Ddhd1"	chrNC_000080.7	-	45860297	45860350	45858168	45858297	45866310	45866331
3149	"gene-Ddhd1"	"Ddhd1"	chrNC_000080.7	-	45860297	45860399	45858168	45858297	45866310	45866331
3151	"gene-Ddhd1"	"Ddhd1"	chrNC_000080.7	-	45860297	45860399	45858168	45858297	45894678	45895600
3152	"gene-Ddhd1"	"Ddhd1"	chrNC_000080.7	-	45866310	45866331	45858168	45858297	45867036	45867210
3153	"gene-Ddhd1"	"Ddhd1"	chrNC_000080.7	-	45866310	45866331	45860297	45860399	45867036	45867210
3154	"gene-Ddhd1"	"Ddhd1"	chrNC_000080.7	-	45867036	45867210	45858168	45858297	45894678	45895600
3155	"gene-Ddhd1"	"Ddhd1"	chrNC_000080.7	-	45867036	45867210	45860297	45860399	45894678	45895600
3159	"gene-Rgs17"	"Rgs17"	chrNC_000076.7	-	5792535	5792625	5791271	5791506	5812518	5812662
3165	"gene-Rnf111"	"Rnf111"	chrNC_000075.7	-	70336833	70336937	70332705	70334389	70338212	70338308
3166	"gene-Rnf111"	"Rnf111"	chrNC_000075.7	-	70336833	70336961	70332705	70334389	70338212	70338308
3167	"gene-Rnf111"	"Rnf111"	chrNC_000075.7	-	70357567	70357820	70350683	70351032	70360782	70361099
3168	"gene-Rnf111"	"Rnf111"	chrNC_000075.7	-	70357567	70357823	70350683	70351032	70360782	70361099
3169	"gene-Rnf111"	"Rnf111"	chrNC_000075.7	-	70360782	70361099	70357567	70357820	70365105	70365300
3170	"gene-Rnf111"	"Rnf111"	chrNC_000075.7	-	70365105	70365300	70360782	70361099	70366271	70366435
3171	"gene-Rnf111"	"Rnf111"	chrNC_000075.7	-	70383057	70383950	70376636	70376763	70410221	70410284
3175	"gene-Bckdk"	"Bckdk"	chrNC_000073.7	+	127504920	127504968	127504541	127504652	127505044	127505164
3177	"gene-Mmd2"	"Mmd2"	chrNC_000071.7	-	142560458	142560626	142555220	142555322	142565935	142566017
3178	"gene-Mmd2"	"Mmd2"	chrNC_000071.7	-	142560551	142560626	142555220	142555322	142565935	142566017
3179	"gene-Mmd2"	"Mmd2"	chrNC_000071.7	-	142560940	142561101	142560458	142560626	142565935	142566017
3180	"gene-Mmd2"	"Mmd2"	chrNC_000071.7	-	142565935	142566017	142555220	142555322	142594312	142594528
3186	"gene-Thy1"	"Thy1"	chrNC_000075.7	+	43957253	43957315	43954680	43954773	43957910	43958249
3188	"gene-Snhg14"	"Snhg14"	chrNC_000073.7	-	58967606	58967721	58959374	58959474	58980307	58980418
3189	"gene-Snhg14"	"Snhg14"	chrNC_000073.7	-	58967606	58967721	58959374	58959474	58983629	58983814
3190	"gene-Snhg14"	"Snhg14"	chrNC_000073.7	-	58967606	58967721	58959374	58959474	58991689	58991734
3191	"gene-Snhg14"	"Snhg14"	chrNC_000073.7	-	58972196	58972331	58967606	58967721	58980307	58980418
3192	"gene-Snhg14"	"Snhg14"	chrNC_000073.7	-	58972196	58972331	58967606	58967721	58983629	58983814
3193	"gene-Snhg14"	"Snhg14"	chrNC_000073.7	-	58980307	58980418	58959374	58959474	58983629	58983814
3194	"gene-Snhg14"	"Snhg14"	chrNC_000073.7	-	58980307	58980418	58967606	58967721	58983629	58983814
3195	"gene-Snhg14"	"Snhg14"	chrNC_000073.7	-	58980307	58980418	58972196	58972331	58983629	58983814
3196	"gene-Snhg14"	"Snhg14"	chrNC_000073.7	-	58983629	58983814	58959374	58959474	58991689	58991734
3197	"gene-Snhg14"	"Snhg14"	chrNC_000073.7	-	58983629	58983814	58967606	58967721	58991689	58991734
3198	"gene-Snhg14"	"Snhg14"	chrNC_000073.7	-	58993541	58994082	58992113	58992236	58995196	58995319
3199	"gene-Snhg14"	"Snhg14"	chrNC_000073.7	-	58995196	58995319	58992113	58992236	58996633	58996679
3200	"gene-Snhg14"	"Snhg14"	chrNC_000073.7	-	59004609	59004659	59002746	59002792	59005040	59005163
3201	"gene-Snhg14"	"Snhg14"	chrNC_000073.7	-	59043023	59043069	59041152	59041198	59043449	59043572
3202	"gene-Snhg14"	"Snhg14"	chrNC_000073.7	-	59056659	59056693	59055222	59055340	59057088	59057207
3203	"gene-Snhg14"	"Snhg14"	chrNC_000073.7	-	59057088	59057207	59055222	59055340	59058529	59058571
3204	"gene-Snhg14"	"Snhg14"	chrNC_000073.7	-	59060821	59060944	59058951	59059074	59062264	59062354
3205	"gene-Snhg14"	"Snhg14"	chrNC_000073.7	-	59323557	59323704	59319335	59319490	59326085	59326232
3206	"gene-Snhg14"	"Snhg14"	chrNC_000073.7	-	59323557	59323704	59319335	59319490	59328606	59328753
3207	"gene-Snhg14"	"Snhg14"	chrNC_000073.7	-	59326085	59326232	59319335	59319490	59328606	59328753
3208	"gene-Snhg14"	"Snhg14"	chrNC_000073.7	-	59326085	59326232	59319335	59319490	59331151	59331298
3209	"gene-Snhg14"	"Snhg14"	chrNC_000073.7	-	59326085	59326232	59323557	59323704	59328606	59328753
3210	"gene-Snhg14"	"Snhg14"	chrNC_000073.7	-	59328606	59328753	59319335	59319490	59331151	59331298
3211	"gene-Snhg14"	"Snhg14"	chrNC_000073.7	-	59328606	59328753	59326085	59326232	59331151	59331298
3212	"gene-Snhg14"	"Snhg14"	chrNC_000073.7	-	59356063	59356210	59353524	59353671	59358565	59358712
3213	"gene-Snhg14"	"Snhg14"	chrNC_000073.7	-	59356063	59356210	59353524	59353671	59361106	59361253
3214	"gene-Snhg14"	"Snhg14"	chrNC_000073.7	-	59358565	59358712	59353524	59353671	59361106	59361253
3215	"gene-Snhg14"	"Snhg14"	chrNC_000073.7	-	59358565	59358712	59356063	59356210	59361106	59361253
3216	"gene-Snhg14"	"Snhg14"	chrNC_000073.7	-	59358565	59358712	59356063	59356210	59363627	59363774
3217	"gene-Snhg14"	"Snhg14"	chrNC_000073.7	-	59361106	59361253	59356063	59356210	59363627	59363774
3218	"gene-Snhg14"	"Snhg14"	chrNC_000073.7	-	59361106	59361253	59358565	59358712	59363627	59363774
3219	"gene-Snhg14"	"Snhg14"	chrNC_000073.7	-	59376258	59376405	59368685	59368832	59381320	59381467
3220	"gene-Snhg14"	"Snhg14"	chrNC_000073.7	-	59426821	59426968	59424287	59424434	59429347	59429494
3221	"gene-Snhg14"	"Snhg14"	chrNC_000073.7	-	59534596	59534743	59532086	59532233	59537154	59537301
3222	"gene-Snhg14"	"Snhg14"	chrNC_000073.7	-	59594949	59595053	59594323	59594462	59596262	59596388
3223	"gene-Snhg14"	"Snhg14"	chrNC_000073.7	-	59596262	59596388	59594323	59594462	59605392	59605472
3224	"gene-Snhg14"	"Snhg14"	chrNC_000073.7	-	59605392	59605472	59596262	59596388	59618909	59619062
3225	"gene-Snhg14"	"Snhg14"	chrNC_000073.7	-	59606429	59606548	59605392	59605472	59618909	59619062
3226	"gene-Snhg14"	"Snhg14"	chrNC_000073.7	-	59606429	59606548	59605392	59605472	59620031	59620291
