ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1307	"gene-Slc25a45"	"Slc25a45"	chrNC_000085.7	+	5927849	5928719	5927849	5928123	5928634	5928719	1307	2,4,10,3	5,0,0,0	5,1,5,5	0,1,0,1	78	39	0.999202115572178	0.999202115572178	0.167,1.0,1.0,1.0	1.0,0.333,1.0,0.714	0.03
1308	"gene-Zfc3h1"	"Zfc3h1"	chrNC_000076.7	+	115267607	115268677	115267607	115267670	115267800	115268677	1308	42,69,67,29	68,62,58,68	62,39,76,66	93,86,87,64	78	39	0.788949003989575	0.997194006415002	0.236,0.358,0.366,0.176	0.25,0.185,0.304,0.34	0.014
1309	"gene-Nsd1"	"Nsd1"	chrNC_000079.7	+	55361016	55361963	55361016	55361130	55361873	55361963	1309	102,112,91,87	58,46,67,63	63,50,35,55	41,45,40,47	78	39	0.0266897030965747	0.372597682942088	0.468,0.549,0.404,0.408	0.434,0.357,0.304,0.369	0.091
1310	"gene-Socs2"	"Socs2"	chrNC_000076.7	-	95246513	95248972	95246513	95246597	95248520	95248972	1310	91,71,85,72	0,0,2,0	61,76,91,70	0,0,0,1	78	39	0.999202115572178	0.999202115572178	1.0,1.0,0.955,1.0	1.0,1.0,1.0,0.972	-0.004
1311	"gene-Socs2"	"Socs2"	chrNC_000076.7	-	95246513	95248972	95246513	95246617	95248520	95248972	1311	93,73,85,71	0,0,0,0	58,75,88,70	2,0,0,0	78	39	0.418547484557426	0.78406660975858	1.0,1.0,1.0,1.0	0.935,1.0,1.0,1.0	0.016
1316	"gene-Adamtsl5"	"Adamtsl5"	chrNC_000076.7	-	80178140	80178854	80178140	80178533	80178742	80178854	1316	0,0,0,0	0,0,0,1	1,0,0,2	0,0,0,0	78	39	0.0646436104556807	0.46045891553299	NA,NA,NA,0.0	1.0,NA,NA,1.0	-1.0
1317	"gene-Optn"	"Optn"	chrNC_000068.8	-	5025452	5026292	5025452	5026039	5026133	5026292	1317	21,30,23,18	0,3,1,1	21,18,20,12	1,4,3,3	78	39	0.0749271166164192	0.475916375198083	1.0,0.833,0.92,0.9	0.913,0.692,0.769,0.667	0.153
1318	"gene-Hspa5"	"Hspa5"	chrNC_000068.8	+	34662101	34662458	34662101	34662158	34662240	34662458	1318	136,155,128,101	274,323,303,259	57,56,75,75	143,157,170,162	78	39	0.379617466460236	0.761519418963738	0.199,0.194,0.174,0.163	0.166,0.151,0.181,0.188	0.011
1319	"gene-Egfem1"	"Egfem1"	chrNC_000069.7	+	29744209	29745207	29744209	29744344	29744541	29745207	1319	4,3,6,6	2,1,3,2	1,2,8,9	6,2,6,4	78	39	0.107310228597119	0.520994256199995	0.5,0.6,0.5,0.6	0.077,0.333,0.4,0.529	0.215
1320	"gene-Ankrd16"	"Ankrd16"	chrNC_000068.8	+	11786287	11788560	11786287	11786330	11788451	11788560	1320	91,163,132,109	12,7,6,10	126,112,128,134	11,16,7,7	78	39	0.696597431255386	0.956580946056398	0.791,0.921,0.917,0.845	0.851,0.778,0.901,0.905	0.01
1321	"gene-Ankrd16"	"Ankrd16"	chrNC_000068.8	+	11786287	11788560	11786287	11786344	11788451	11788560	1321	92,174,133,116	2,2,0,4	133,104,125,140	3,6,4,4	78	39	0.0497583732758669	0.451437449159197	0.958,0.978,1.0,0.935	0.957,0.897,0.94,0.946	0.033
1322	"gene-Ankrd16"	"Ankrd16"	chrNC_000068.8	+	11786287	11788560	11786287	11787530	11788451	11788560	1322	114,187,129,124	6,1,2,2	165,148,157,164	4,1,1,4	78	39	0.509379648461548	0.844787496218042	0.905,0.989,0.97,0.969	0.954,0.987,0.987,0.953	-0.012
1325	"gene-Popdc3"	"Popdc3"	chrNC_000076.7	+	45190656	45191375	45190656	45191004	45191163	45191375	1325	1,1,0,2	0,0,0,0	4,3,5,3	0,1,0,0	78	39	0.15862765339512	0.607839881376247	1.0,1.0,NA,1.0	1.0,0.6,1.0,1.0	0.1
1326	"gene-Mutyh"	"Mutyh"	chrNC_000070.7	+	116672995	116673551	116672995	116673035	116673509	116673551	1326	6,9,17,13	1,1,3,1	15,14,9,10	0,1,0,1	78	39	0.0680320707771728	0.463540329484988	0.75,0.818,0.739,0.867	1.0,0.875,1.0,0.833	-0.134
1327	"gene-Mutyh"	"Mutyh"	chrNC_000070.7	+	116675084	116675479	116675084	116675234	116675437	116675479	1327	10,14,14,14	1,16,3,1	7,12,9,15	2,4,7,1	78	39	0.799696369887576	0.999202115572178	0.833,0.304,0.7,0.875	0.636,0.6,0.391,0.882	0.051
1329	"gene-Gm26995"	"Gm26995"	chrNC_000071.7	-	118075898	118076726	118075898	118076405	118076578	118076726	1329	0,0,1,3	0,0,0,1	1,3,0,1	1,0,0,0	78	39	0.441543886757319	0.795612662031552	NA,NA,1.0,0.6	0.333,1.0,NA,1.0	0.022
1340	"gene-Brca2"	"Brca2"	chrNC_000071.7	+	150454533	150455198	150454533	150454642	150455148	150455198	1340	1,0,0,1	0,5,6,5	0,0,0,0	2,1,7,4	78	39	0.123995905393817	0.557074287159539	1.0,0.0,0.0,0.091	0.0,0.0,0.0,0.0	0.273
1341	"gene-Gm33159"	"Gm33159"	chrNC_000070.7	-	49608026	49612402	49608026	49608657	49612343	49612402	1341	2,1,2,0	0,0,0,0	0,0,5,0	0,0,2,0	78	39	0.0220280723277844	0.360139431015788	1.0,1.0,1.0,NA	NA,NA,0.556,NA	0.444
1347	"gene-Dab2ip"	"Dab2ip"	chrNC_000068.8	+	35618069	35621006	35618069	35618140	35619122	35621006	1347	218,210,237,208	72,75,50,71	264,259,216,234	75,81,80,63	78	39	0.969899317404312	0.999202115572178	0.602,0.583,0.703,0.594	0.638,0.615,0.574,0.65	0.001
1348	"gene-Dab2ip"	"Dab2ip"	chrNC_000068.8	+	35618069	35621006	35618069	35618140	35620435	35621006	1348	347,312,321,344	0,0,1,0	372,363,360,356	0,0,0,1	78	39	0.999202115572178	0.999202115572178	1.0,1.0,0.994,1.0	1.0,1.0,1.0,0.994	0.0
1349	"gene-Gm28154"	"Gm28154"	chrNC_000067.7	-	17707282	17711322	17707282	17707369	17707630	17711322	1349	0,1,0,0	2,3,1,3	0,0,2,0	0,2,2,0	78	39	0.391640392658174	0.767448514123784	0.0,0.143,0.0,0.0	NA,0.0,0.333,NA	-0.131
1350	"gene-Gm28154"	"Gm28154"	chrNC_000067.7	-	17707282	17711322	17707282	17707369	17709506	17711322	1350	0,1,2,2	0,1,0,0	2,0,0,1	0,0,0,0	78	39	0.999202115572178	0.999202115572178	NA,0.333,1.0,1.0	1.0,NA,NA,1.0	-0.222
1352	"gene-Tafazzin"	"Tafazzin"	chrNC_000086.8	+	73332053	73332625	73332053	73332119	73332267	73332625	1352	58,87,86,65	31,29,23,32	105,134,105,100	30,35,48,28	78	39	0.21129241431131	0.649389255553003	0.483,0.6,0.652,0.504	0.636,0.657,0.522,0.641	-0.054
1353	"gene-Bach2"	"Bach2"	chrNC_000070.7	+	32263644	32265702	32263644	32263782	32265641	32265702	1353	3,2,0,4	0,0,1,0	0,3,1,3	0,0,0,0	78	39	0.463648047585829	0.815442110426255	1.0,1.0,0.0,1.0	NA,1.0,1.0,1.0	-0.25
1364	"gene-Setd5"	"Setd5"	chrNC_000072.7	+	113084865	113085452	113084865	113084913	113085381	113085452	1364	14,18,18,12	0,0,0,1	3,8,9,21	0,0,0,0	78	39	0.415934277149615	0.783514475998178	1.0,1.0,1.0,0.857	1.0,1.0,1.0,1.0	-0.036
1366	"gene-Ncoa5"	"Ncoa5"	chrNC_000068.8	-	164851242	164852507	164851242	164851369	164851603	164852507	1366	69,113,96,98	0,0,0,0	112,118,94,106	3,0,0,2	78	39	0.0229981243523012	0.364889415520622	1.0,1.0,1.0,1.0	0.949,1.0,1.0,0.964	0.022
1367	"gene-Ncoa5"	"Ncoa5"	chrNC_000068.8	-	164851242	164852507	164851242	164851369	164852370	164852507	1367	82,132,104,104	176,139,167,190	110,148,98,132	153,156,190,167	78	39	0.259505550674823	0.686802879936553	0.189,0.322,0.237,0.215	0.264,0.322,0.205,0.283	-0.028
1369	"gene-6430573P05Rik"	"6430573P05Rik"	chrNC_000069.7	+	79194161	79197150	79194161	79194632	79195036	79197150	1369	0,1,0,0	0,0,0,0	0,0,1,0	0,0,0,2	78	39	NA	NA	NA,1.0,NA,NA	NA,NA,1.0,0.0	0.5
1371	"gene-Sertad4"	"Sertad4"	chrNC_000067.7	-	192536946	192537389	192536946	192537094	192537192	192537389	1371	7,3,9,8	0,0,3,4	8,7,3,2	1,0,0,1	78	39	0.432918068302114	0.793201028279225	1.0,1.0,0.6,0.5	0.8,1.0,1.0,0.5	-0.05
1373	"gene-Crip3"	"Crip3"	chrNC_000083.7	+	46742101	46742706	46742101	46742218	46742304	46742706	1373	13,38,22,6	0,4,4,1	11,9,4,17	1,2,2,0	78	39	0.999202115572178	0.999202115572178	1.0,0.826,0.733,0.75	0.846,0.692,0.5,1.0	0.068
1374	"gene-Srsf4"	"Srsf4"	chrNC_000070.7	+	131611586	131612803	131611586	131611793	131612619	131612803	1374	29,56,41,28	15,26,18,10	18,33,41,39	24,25,15,20	78	39	0.19018819628668	0.633884181351143	0.492,0.519,0.532,0.583	0.273,0.398,0.577,0.494	0.096
1375	"gene-Srsf4"	"Srsf4"	chrNC_000070.7	+	131611586	131612803	131611586	131611793	131612666	131612803	1375	49,63,43,48	5,3,0,2	30,44,41,47	3,6,2,1	78	39	0.359474949834041	0.752902375919717	0.831,0.913,1.0,0.923	0.833,0.786,0.911,0.959	0.044
1378	"gene-Atosb"	"Atosb"	chrNC_000070.7	-	43035835	43037206	43035835	43036804	43037062	43037206	1378	20,37,21,25	94,77,76,73	30,22,25,31	82,74,99,76	78	39	0.890098011129116	0.999202115572178	0.096,0.194,0.121,0.146	0.155,0.129,0.112,0.169	-0.002
1380	"gene-Mtf2"	"Mtf2"	chrNC_000071.7	+	108217027	108221320	108217027	108217229	108221172	108221320	1380	40,61,68,52	15,14,15,14	45,64,47,57	25,11,12,10	78	39	0.999202115572178	0.999202115572178	0.571,0.685,0.694,0.65	0.474,0.744,0.662,0.74	-0.005
1381	"gene-Mtf2"	"Mtf2"	chrNC_000071.7	+	108217027	108221320	108217027	108217389	108221172	108221320	1381	39,76,69,40	0,0,0,0	61,66,45,66	0,0,1,0	78	39	0.230198825021014	0.672244838066488	1.0,1.0,1.0,1.0	1.0,1.0,0.957,1.0	0.011
1382	"gene-Mtf2"	"Mtf2"	chrNC_000071.7	+	108228690	108228889	108228690	108228707	108228787	108228889	1382	148,160,170,147	11,8,9,9	143,109,151,137	9,8,8,8	78	39	0.88284862625354	0.999202115572178	0.871,0.909,0.904,0.891	0.888,0.872,0.904,0.895	0.004
1383	"gene-Myef2"	"Myef2"	chrNC_000068.8	-	124929596	124930957	124929596	124929623	124930782	124930957	1383	520,593,587,570	4,5,5,8	652,527,649,613	5,2,5,4	78	39	0.187011637740253	0.626478751660924	0.985,0.983,0.983,0.973	0.985,0.992,0.985,0.987	-0.006
1386	"gene-Ppp1r26"	"Ppp1r26"	chrNC_000068.8	+	28336979	28337994	28336979	28337313	28337896	28337994	1386	26,20,24,26	0,0,0,0	8,18,14,13	0,1,0,0	78	39	0.104839488788339	0.518701915620627	1.0,1.0,1.0,1.0	1.0,0.9,1.0,1.0	0.025
1387	"gene-Ppp1r26"	"Ppp1r26"	chrNC_000068.8	+	28336979	28337994	28336979	28337324	28337896	28337994	1387	26,22,24,27	4,0,3,5	6,16,14,13	1,0,0,1	78	39	0.142232399097059	0.58889959827634	0.765,1.0,0.8,0.73	0.75,1.0,1.0,0.867	-0.08
1389	"gene-Ankrd35"	"Ankrd35"	chrNC_000069.7	+	96597507	96598350	96597507	96597612	96598154	96598350	1389	1,3,5,4	5,3,4,5	4,6,4,0	6,10,2,8	78	39	0.507515421579639	0.843535820405738	0.091,0.333,0.385,0.286	0.25,0.231,0.5,0.0	0.028
1390	"gene-Slc25a38"	"Slc25a38"	chrNC_000075.7	+	119948948	119949502	119948948	119949021	119949322	119949502	1390	3,3,11,2	0,0,0,0	1,7,8,4	0,0,1,0	78	39	0.118668314161074	0.545558322840345	1.0,1.0,1.0,1.0	1.0,1.0,0.8,1.0	0.05
1391	"gene-Slc25a38"	"Slc25a38"	chrNC_000075.7	+	119948948	119949502	119948948	119949071	119949322	119949502	1391	1,3,6,3	0,0,0,0	1,6,10,1	0,0,1,0	78	39	0.0979089061189321	0.510470789624795	1.0,1.0,1.0,1.0	1.0,1.0,0.833,1.0	0.042
1392	"gene-Smox"	"Smox"	chrNC_000068.8	+	131362331	131363091	131362331	131362566	131362974	131363091	1392	103,99,95,98	5,3,2,0	160,105,125,139	5,2,3,2	78	39	0.999202115572178	0.999202115572178	0.912,0.943,0.96,1.0	0.941,0.963,0.954,0.972	-0.004
1393	"gene-Mus81"	"Mus81"	chrNC_000085.7	-	5533482	5533693	5533482	5533586	5533662	5533693	1393	21,46,30,39	56,56,57,35	39,26,41,50	60,51,45,57	78	39	0.634380943869812	0.917906807757656	0.158,0.291,0.208,0.358	0.245,0.203,0.313,0.305	-0.013
1394	"gene-Cdk12"	"Cdk12"	chrNC_000077.7	+	98140508	98154396	98140508	98140926	98154295	98154396	1394	43,49,40,41	10,9,4,5	24,31,37,43	4,8,6,13	78	39	0.169457493306388	0.615257626814125	0.683,0.731,0.833,0.804	0.75,0.66,0.755,0.623	0.066
1395	"gene-Doc2a"	"Doc2a"	chrNC_000073.7	+	126447085	126448034	126447085	126447204	126447586	126448034	1395	2,5,4,3	5,5,0,3	7,1,5,6	6,7,3,1	78	39	0.999202115572178	0.999202115572178	0.167,0.333,1.0,0.333	0.368,0.067,0.455,0.75	0.048
1396	"gene-Doc2a"	"Doc2a"	chrNC_000073.7	+	126447085	126448034	126447085	126447204	126447678	126448034	1396	9,9,7,10	1,0,1,0	12,6,10,9	2,2,1,0	78	39	0.279810086310103	0.704875803492903	0.818,1.0,0.778,1.0	0.75,0.6,0.833,1.0	0.103
1399	"gene-Acvr1c"	"Acvr1c"	chrNC_000068.8	-	58157464	58165055	58157464	58162849	58164871	58165055	1399	6,16,3,9	0,2,0,0	8,8,1,8	0,0,0,0	78	39	0.229914980609353	0.672244838066488	1.0,0.8,1.0,1.0	1.0,1.0,1.0,1.0	-0.05
1400	"gene-Tgif2"	"Tgif2"	chrNC_000068.8	+	156695048	156697490	156695048	156695148	156695265	156697490	1400	58,59,55,43	14,6,6,3	61,69,65,68	8,6,5,8	78	39	0.54186338602911	0.859947464444819	0.674,0.831,0.821,0.878	0.792,0.852,0.867,0.81	-0.029
1403	"gene-Chkb"	"Chkb"	chrNC_000081.7	-	89312613	89313030	89312613	89312747	89312916	89313030	1403	80,95,87,65	25,16,18,19	103,109,127,114	24,24,28,37	78	39	0.802604714489087	0.999202115572178	0.615,0.748,0.707,0.631	0.682,0.694,0.694,0.606	0.006
1404	"gene-Chkb"	"Chkb"	chrNC_000081.7	-	89312613	89313030	89312613	89312781	89312916	89313030	1404	76,99,88,67	18,3,8,8	101,98,100,102	8,8,10,12	78	39	0.999202115572178	0.999202115572178	0.679,0.943,0.846,0.807	0.863,0.86,0.833,0.81	-0.023
1407	"gene-Eqtn"	"Eqtn"	chrNC_000070.7	-	94795503	94796058	94795503	94795861	94795984	94796058	1407	2,2,5,2	0,0,0,0	6,0,3,2	0,1,0,3	78	39	0.375925843426614	0.761519418963738	1.0,1.0,1.0,1.0	1.0,0.0,1.0,0.25	0.438
1408	"gene-Sbsn"	"Sbsn"	chrNC_000073.7	+	30444973	30452894	30444973	30451572	30451602	30452894	1408	7,4,11,8	1,1,0,0	9,3,5,12	2,1,1,5	69	39	0.0280582986863113	0.375637473328817	0.798,0.693,1.0,1.0	0.718,0.629,0.739,0.576	0.207
1409	"gene-Cenph"	"Cenph"	chrNC_000079.7	-	100907702	100908074	100907702	100907777	100907981	100908074	1409	11,9,8,12	1,0,0,1	11,2,12,9	1,3,0,0	78	39	0.999202115572178	0.999202115572178	0.846,1.0,1.0,0.857	0.846,0.25,1.0,1.0	0.152
1410	"gene-Cenph"	"Cenph"	chrNC_000079.7	-	100907981	100908211	100907981	100908074	100908162	100908211	1410	11,8,7,8	1,0,0,1	2,5,6,7	1,0,0,0	78	39	0.874554909849538	0.999202115572178	0.846,1.0,1.0,0.8	0.5,1.0,1.0,1.0	0.036
1412	"gene-Tpm3"	"Tpm3"	chrNC_000069.7	+	89995707	89996430	89995707	89995783	89996354	89996430	1412	43,41,32,41	9,3,3,4	43,27,32,41	2,14,10,5	78	39	0.406675056087083	0.776962746482325	0.705,0.872,0.842,0.837	0.915,0.491,0.615,0.804	0.108
1413	"gene-Adora1"	"Adora1"	chrNC_000067.7	-	134161752	134163195	134161752	134162150	134162965	134163195	1413	42,41,35,39	7,11,6,3	35,38,30,35	8,3,2,8	78	39	0.672014592138508	0.94150002118959	0.75,0.651,0.745,0.867	0.686,0.864,0.882,0.686	-0.026
1414	"gene-Adora1"	"Adora1"	chrNC_000067.7	-	134161752	134163195	134161752	134162184	134162965	134163195	1414	39,40,37,34	5,2,0,11	26,34,31,41	6,4,4,4	78	39	0.462270842189167	0.814575470005528	0.796,0.909,1.0,0.607	0.684,0.81,0.795,0.837	0.046
1416	"gene-Ctu2"	"Ctu2"	chrNC_000074.7	+	123208209	123208486	123208209	123208268	123208334	123208486	1416	8,17,13,7	15,43,30,26	16,17,16,10	35,20,35,47	78	39	0.735192969659874	0.974262913750711	0.211,0.165,0.178,0.119	0.186,0.298,0.186,0.096	-0.023
1420	"gene-Mthfr"	"Mthfr"	chrNC_000070.7	+	148139829	148144019	148139829	148140390	148141459	148144019	1420	48,45,63,40	0,0,0,0	26,59,67,55	0,0,1,0	78	39	0.124484114375059	0.55835975327644	1.0,1.0,1.0,1.0	1.0,1.0,0.971,1.0	0.007
1425	"gene-3300002I08Rik"	"3300002I08Rik"	chrNC_000068.8	-	150173533	150185075	150173533	150184401	150184485	150185075	1425	14,22,20,15	10,11,11,14	11,13,12,9	5,7,5,7	78	39	0.527051440187693	0.853426161735045	0.412,0.5,0.476,0.349	0.524,0.481,0.545,0.391	-0.051
1426	"gene-Nmnat2"	"Nmnat2"	chrNC_000067.7	+	152991313	152995012	152991313	152992070	152992137	152995012	1426	169,153,172,161	4,4,15,5	168,134,170,171	14,9,2,12	78	39	0.504580380695053	0.842315593540601	0.955,0.95,0.851,0.942	0.857,0.882,0.977,0.877	0.026
1427	"gene-Brd3os"	"Brd3os"	chrNC_000068.8	+	27332485	27334233	27332485	27332826	27332923	27334233	1427	100,91,46,80	0,2,0,0	63,70,77,77	0,0,0,0	78	39	0.309402007040633	0.72901960816243	1.0,0.958,1.0,1.0	1.0,1.0,1.0,1.0	-0.01
1428	"gene-Brd3os"	"Brd3os"	chrNC_000068.8	+	27332485	27334233	27332485	27332826	27332939	27334233	1428	103,97,51,82	18,7,11,6	63,75,78,79	7,7,15,9	78	39	0.999202115572178	0.999202115572178	0.741,0.874,0.699,0.872	0.818,0.843,0.722,0.814	-0.003
1429	"gene-Plpbp"	"Plpbp"	chrNC_000074.7	+	27539201	27541429	27539201	27539336	27541286	27541429	1429	39,55,52,36	41,44,32,33	31,48,56,36	49,25,35,43	78	39	0.754746155380041	0.985521563003333	0.322,0.385,0.448,0.353	0.24,0.49,0.444,0.295	0.01
1430	"gene-Cdadc1"	"Cdadc1"	chrNC_000080.7	-	59801392	59806457	59801392	59802044	59806396	59806457	1430	40,52,38,46	24,37,14,20	48,39,46,43	18,39,18,31	78	39	0.649473141912577	0.927063031643168	0.455,0.413,0.576,0.535	0.571,0.333,0.561,0.41	0.026
1431	"gene-Cdadc1"	"Cdadc1"	chrNC_000080.7	-	59801392	59806457	59801392	59805487	59806396	59806457	1431	44,45,40,35	0,0,0,0	40,45,45,34	0,2,3,2	78	39	0.000225586035706771	0.13383740845544	1.0,1.0,1.0,1.0	1.0,0.918,0.882,0.895	0.076
1432	"gene-Cys1"	"Cys1"	chrNC_000078.7	-	24716765	24717231	24716765	24716826	24717088	24717231	1432	15,25,16,14	1,4,4,2	14,17,17,23	8,0,3,4	78	39	0.80863221149911	0.999202115572178	0.882,0.758,0.667,0.778	0.467,1.0,0.739,0.742	0.034
1434	"gene-Gm29879"	"Gm29879"	chrNC_000069.7	+	38719363	38725891	38719363	38719531	38725766	38725891	1434	0,1,1,1	1,0,2,0	1,0,0,2	0,0,0,1	78	39	0.52498219629623	0.852020624483374	0.0,1.0,0.2,1.0	1.0,NA,NA,0.5	-0.2
1437	"gene-Sipa1l1"	"Sipa1l1"	chrNC_000078.7	+	82216249	82216850	82216249	82216277	82216789	82216850	1437	23,17,14,16	21,9,14,17	4,10,11,18	10,14,16,15	78	39	0.105611233316647	0.518701915620627	0.354,0.486,0.333,0.32	0.167,0.263,0.256,0.375	0.108
1439	"gene-Mmaa"	"Mmaa"	chrNC_000074.7	-	80010837	80020861	80010837	80011075	80012105	80020861	1439	15,8,7,5	0,2,1,1	17,8,11,14	2,2,0,0	78	39	0.620832998102912	0.908348412671085	1.0,0.667,0.778,0.714	0.81,0.667,1.0,1.0	-0.08
1440	"gene-Mmaa"	"Mmaa"	chrNC_000074.7	-	80010837	80020861	80010837	80011044	80012882	80020861	1440	10,25,10,13	0,4,0,3	23,13,17,14	0,2,3,2	78	39	0.999202115572178	0.999202115572178	1.0,0.758,1.0,0.684	1.0,0.765,0.739,0.778	0.04
1441	"gene-Mmaa"	"Mmaa"	chrNC_000074.7	-	80010837	80020861	80010837	80011047	80012882	80020861	1441	12,25,10,13	4,0,5,2	23,13,19,14	1,2,5,0	78	39	0.642418578563149	0.921600484200405	0.6,1.0,0.5,0.765	0.92,0.765,0.655,1.0	-0.119
1442	"gene-Mmaa"	"Mmaa"	chrNC_000074.7	-	80010837	80020861	80010837	80011075	80012882	80020861	1442	9,17,6,8	5,2,0,3	17,11,14,11	4,5,5,0	78	39	0.783268518045384	0.99520874447529	0.474,0.81,1.0,0.571	0.68,0.524,0.583,1.0	0.017
1443	"gene-Mmaa"	"Mmaa"	chrNC_000074.7	-	80012105	80020861	80012105	80012188	80012882	80020861	1443	14,13,10,15	4,0,1,1	17,9,9,12	2,2,8,0	78	39	0.640813804686901	0.921600484200405	0.636,1.0,0.833,0.882	0.81,0.692,0.36,1.0	0.122
1445	"gene-Vmn2r1"	"Vmn2r1"	chrNC_000069.7	+	64124497	64124968	64124497	64124593	64124888	64124968	1445	0,4,3,0	0,0,0,0	0,3,0,0	0,3,1,4	78	39	0.0044006444470307	0.295839376514829	NA,1.0,1.0,NA	NA,0.333,0.0,0.0	0.889
1446	"gene-Rcor3"	"Rcor3"	chrNC_000067.7	-	191785925	191786535	191785925	191786167	191786400	191786535	1446	15,35,32,25	5,5,3,6	42,16,26,23	2,4,6,2	78	39	0.405570234551359	0.775495195893014	0.6,0.778,0.842,0.676	0.913,0.667,0.684,0.852	-0.055
1447	"gene-Phf24"	"Phf24"	chrNC_000070.7	+	42933615	42933997	42933615	42933667	42933778	42933997	1447	170,162,166,143	39,52,33,31	110,125,126,116	26,33,21,26	78	39	0.542773832550599	0.860421812957848	0.685,0.609,0.716,0.698	0.679,0.654,0.75,0.69	-0.016
1452	"gene-Rnf20"	"Rnf20"	chrNC_000070.7	+	49632059	49632512	49632059	49632211	49632364	49632512	1452	100,97,89,119	47,45,34,43	96,84,60,64	48,33,36,31	78	39	0.184422241507323	0.626478751660924	0.515,0.519,0.567,0.58	0.5,0.56,0.455,0.508	0.039
1453	"gene-Gm31075"	"Gm31075"	chrNC_000081.7	-	95083362	95084947	95083362	95083469	95084094	95084947	1453	0,4,0,2	0,2,0,1	2,2,1,3	0,0,0,0	78	39	0.0553023233472404	0.46045891553299	NA,0.5,NA,0.5	1.0,1.0,1.0,1.0	-0.5
1454	"gene-Gm31075"	"Gm31075"	chrNC_000081.7	-	95083362	95084947	95083362	95083504	95084094	95084947	1454	0,1,0,2	1,0,1,0	1,2,1,3	0,0,0,0	78	39	0.0897110153117606	0.501271483177406	0.0,1.0,0.0,1.0	1.0,1.0,1.0,1.0	-0.5
1455	"gene-Gm31075"	"Gm31075"	chrNC_000081.7	-	95083362	95084947	95083362	95083612	95084094	95084947	1455	0,2,0,1	0,1,0,0	1,3,0,3	0,0,0,0	78	39	0.159199461162893	0.607839881376247	NA,0.5,NA,1.0	1.0,1.0,NA,1.0	-0.25
1456	"gene-Gm31075"	"Gm31075"	chrNC_000081.7	-	95100234	95101648	95100234	95100372	95100819	95101648	1456	0,5,5,7	0,0,0,0	15,8,9,14	1,0,0,0	78	39	0.954260791720336	0.999202115572178	NA,1.0,1.0,1.0	0.882,1.0,1.0,1.0	0.029
1460	"gene-Rabggta"	"Rabggta"	chrNC_000080.7	-	55956547	55956802	55956547	55956599	55956696	55956802	1460	36,60,29,40	48,43,41,48	37,41,52,38	41,38,35,43	78	39	0.340756675025703	0.744680650620724	0.273,0.411,0.261,0.294	0.311,0.35,0.426,0.306	-0.039
1464	"gene-Gm36127"	"Gm36127"	chrNC_000073.7	+	4840090	4844995	4840090	4841271	4844889	4844995	1464	0,0,0,0	1,0,0,1	0,0,1,0	0,0,0,0	78	39	NA	NA	0.0,NA,NA,0.0	NA,NA,1.0,NA	-1.0
1465	"gene-Snapc3"	"Snapc3"	chrNC_000070.7	+	83360989	83368472	83360989	83367399	83368307	83368472	1465	14,16,23,18	4,7,3,4	14,10,18,18	6,6,3,5	78	39	0.437635586471274	0.794734984876004	0.636,0.533,0.793,0.692	0.538,0.455,0.75,0.643	0.067
1466	"gene-Snapc3"	"Snapc3"	chrNC_000070.7	+	83379267	83384374	83379267	83379348	83384201	83384374	1466	36,52,31,40	0,0,0,0	61,38,36,35	1,0,1,0	78	39	0.0084479511413218	0.326195370029739	1.0,1.0,1.0,1.0	0.968,1.0,0.947,1.0	0.021
1467	"gene-Emd"	"Emd"	chrNC_000086.8	+	73298813	73299136	73298813	73298921	73299058	73299136	1467	2,2,3,2	153,130,159,133	0,2,1,2	128,135,134,108	78	39	0.284414786774883	0.70879073022373	0.006,0.008,0.009,0.007	0.0,0.007,0.004,0.009	0.003
1468	"gene-Emd"	"Emd"	chrNC_000086.8	+	73299058	73299482	73299058	73299136	73299348	73299482	1468	7,18,23,11	155,166,149,130	5,14,18,8	148,159,154,137	78	39	0.180764755635132	0.626478751660924	0.022,0.051,0.072,0.041	0.017,0.042,0.055,0.028	0.011
1469	"gene-Emd"	"Emd"	chrNC_000086.8	+	73300483	73301353	73300483	73300530	73300612	73301353	1469	8,9,9,2	167,141,149,136	8,11,6,5	197,177,156,142	78	39	0.913935106558401	0.999202115572178	0.023,0.031,0.029,0.007	0.02,0.03,0.019,0.017	0.001
1470	"gene-Emd"	"Emd"	chrNC_000086.8	+	73300483	73301353	73300483	73300733	73300973	73301353	1470	255,204,207,207	1,2,0,0	255,251,265,269	1,0,1,0	78	39	0.555972019238436	0.869639866778101	0.992,0.981,1.0,1.0	0.992,1.0,0.993,1.0	-0.003
1471	"gene-Snx12"	"Snx12"	chrNC_000086.8	-	100140728	100141833	100140728	100140842	100141119	100141833	1471	10,7,4,7	2,1,0,0	2,4,6,10	2,3,1,1	78	39	0.394265219651121	0.769877553631511	0.714,0.778,1.0,1.0	0.333,0.4,0.75,0.833	0.294
