ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
2317	"gene-Atxn7l3"	"Atxn7l3"	chrNC_000077.7	-	102183267	102183311	102183530	102183599	102182961	102183033	102183892	102183921
2319	"gene-Cdh12"	"Cdh12"	chrNC_000081.7	+	20773349	20773397	20833382	20833478	20448966	20449452	21111419	21111565
2320	"gene-Synpr"	"Synpr"	chrNC_000080.7	-	8861001	8861193	8906646	8906845	8854293	8856039	8976130	8976255
2322	"gene-Arhgef18"	"Arhgef18"	chrNC_000074.7	+	3477348	3477490	3479231	3479344	3442948	3443102	3479498	3479639
2324	"gene-Blvra"	"Blvra"	chrNC_000068.8	+	126924851	126924970	126927882	126928002	126922449	126922578	126928764	126928862
2325	"gene-Serinc1"	"Serinc1"	chrNC_000076.7	-	57400056	57400194	57400415	57400495	57399051	57399312	57401420	57401590
2326	"gene-Cntnap5c"	"Cntnap5c"	chrNC_000083.7	+	58198894	58199088	58320810	58320958	58183377	58183482	58341839	58342043
2327	"gene-Cntnap5c"	"Cntnap5c"	chrNC_000083.7	+	58601212	58601383	58612492	58612711	58600889	58601017	58619787	58619960
2330	"gene-Srsf4"	"Srsf4"	chrNC_000070.7	+	131611586	131611793	131613441	131613615	131600947	131601181	131618517	131618660
2331	"gene-Srsf4"	"Srsf4"	chrNC_000070.7	+	131611586	131612803	131613441	131613615	131600924	131601181	131618517	131618660
2332	"gene-Gm32926"	"Gm32926"	chrNC_000076.7	+	18659329	18659436	18707191	18707241	18637088	18637198	18713234	18713745
2333	"gene-Nenf"	"Nenf"	chrNC_000067.7	-	191042115	191042219	191043656	191043717	191038983	191039286	191050115	191050328
2334	"gene-Gm3604"	"Gm3604"	chrNC_000079.7	-	62519623	62519750	62555482	62555609	62519376	62519437	62557419	62557475
2336	"gene-Mtf2"	"Mtf2"	chrNC_000071.7	+	108217027	108217229	108226731	108226840	108213538	108213831	108228690	108228889
2338	"gene-Mtf2"	"Mtf2"	chrNC_000071.7	+	108217031	108217229	108226731	108226840	108213538	108213831	108228690	108228889
2339	"gene-Mtf2"	"Mtf2"	chrNC_000071.7	+	108221172	108221320	108226731	108226840	108213538	108213831	108228690	108228889
2340	"gene-Mtf2"	"Mtf2"	chrNC_000071.7	+	108221172	108221320	108226731	108226840	108217027	108217229	108228690	108228889
2342	"gene-Myef2"	"Myef2"	chrNC_000068.8	-	124939482	124939554	124939896	124939995	124937831	124938040	124940369	124940438
2343	"gene-Myef2"	"Myef2"	chrNC_000068.8	-	124939482	124939554	124939896	124940075	124937831	124938040	124940369	124940438
2344	"gene-Myef2"	"Myef2"	chrNC_000068.8	-	124939896	124939995	124940369	124940438	124937831	124938040	124940716	124940767
2345	"gene-Myef2"	"Myef2"	chrNC_000068.8	-	124939896	124939995	124940369	124940438	124937831	124938040	124942238	124942340
2346	"gene-Myef2"	"Myef2"	chrNC_000068.8	-	124939896	124939995	124940369	124940438	124939482	124939554	124940716	124940767
2347	"gene-Myef2"	"Myef2"	chrNC_000068.8	-	124939896	124939995	124940369	124940438	124939482	124939554	124942238	124942340
2348	"gene-Myef2"	"Myef2"	chrNC_000068.8	-	124940369	124940438	124940716	124940767	124939896	124939995	124942238	124942340
2350	"gene-Erc2"	"Erc2"	chrNC_000080.7	+	27374643	27375440	27498115	27498139	27345639	27345706	27498782	27499199
2351	"gene-Erc2"	"Erc2"	chrNC_000080.7	+	27498782	27499199	27598543	27598618	27374643	27375440	27620522	27620678
2352	"gene-Erc2"	"Erc2"	chrNC_000080.7	+	27598543	27598618	27620522	27620678	27498782	27499199	27634769	27634937
2353	"gene-Erc2"	"Erc2"	chrNC_000080.7	+	27993534	27993682	28024832	28024967	27863177	27863338	28197559	28200494
2354	"gene-Erc2"	"Erc2"	chrNC_000080.7	+	27993534	27993703	28024832	28024967	27863177	27863338	28197559	28200494
2356	"gene-Depdc5"	"Depdc5"	chrNC_000071.7	+	33044322	33044392	33050718	33050797	33035971	33036021	33053223	33053285
2357	"gene-Depdc5"	"Depdc5"	chrNC_000071.7	+	33044322	33044392	33053223	33053285	33035971	33036021	33055222	33055292
2359	"gene-Depdc5"	"Depdc5"	chrNC_000071.7	+	33144279	33144340	33148085	33148168	33141202	33141374	33148282	33151581
2361	"gene-Sun1"	"Sun1"	chrNC_000071.7	+	139215507	139215699	139216881	139216992	139212433	139212640	139219225	139219324
2362	"gene-Sun1"	"Sun1"	chrNC_000071.7	+	139216527	139216593	139216881	139216992	139212433	139212640	139219225	139219324
2363	"gene-Kcnk2"	"Kcnk2"	chrNC_000067.7	-	189027790	189027908	189071981	189072292	188990934	188991095	189075239	189075549
2364	"gene-Kcnk2"	"Kcnk2"	chrNC_000067.7	-	189027790	189027908	189071981	189072292	188990934	188991095	189076187	189076389
2365	"gene-Kcnk2"	"Kcnk2"	chrNC_000067.7	-	189071981	189072292	189075239	189075583	189027790	189027908	189076187	189076389
2366	"gene-Usp13"	"Usp13"	chrNC_000069.7	+	32948912	32949038	32956103	32956257	32940643	32940737	32959438	32959613
2367	"gene-Usp13"	"Usp13"	chrNC_000069.7	+	32956103	32956257	32959438	32959613	32948912	32949038	32968247	32968370
2368	"gene-Zscan21"	"Zscan21"	chrNC_000071.7	+	138116097	138116182	138123239	138123952	138115166	138115250	138124715	138124908
2369	"gene-Zscan21"	"Zscan21"	chrNC_000071.7	+	138116097	138116182	138123239	138123952	138115166	138115269	138124715	138124908
2372	"gene-Nsmf"	"Nsmf"	chrNC_000068.8	+	24949616	24949706	24950150	24950275	24949032	24949085	24950490	24950574
2373	"gene-Nsmf"	"Nsmf"	chrNC_000068.8	+	24950703	24950737	24950773	24950896	24950490	24950574	24951070	24951150
2374	"gene-Sf3b3"	"Sf3b3"	chrNC_000074.7	-	111544175	111544350	111547338	111547493	111542786	111542992	111548099	111548222
2378	"gene-Rps14"	"Rps14"	chrNC_000084.7	+	60909472	60909623	60910001	60910163	60907667	60907758	60910884	60910961
2379	"gene-Anapc15"	"Anapc15"	chrNC_000073.7	+	101546395	101546567	101546939	101547024	101546034	101546150	101547148	101547278
2381	"gene-Rmnd1"	"Rmnd1"	chrNC_000076.7	-	4368555	4368631	4372081	4372190	4367152	4367192	4377170	4377691
2383	"gene-Smox"	"Smox"	chrNC_000068.8	+	131362331	131362566	131362974	131363091	131362014	131362188	131363978	131364139
2386	"gene-Smox"	"Smox"	chrNC_000068.8	+	131362331	131363091	131364067	131364139	131362014	131362188	131366662	131367103
2387	"gene-Smox"	"Smox"	chrNC_000068.8	+	131362974	131363091	131366163	131366253	131362014	131362188	131366662	131367091
2389	"gene-Abhd12"	"Abhd12"	chrNC_000068.8	-	150688163	150688283	150690271	150690377	150685310	150685341	150700279	150700404
2390	"gene-Zmynd11"	"Zmynd11"	chrNC_000079.7	-	9760181	9760343	9770808	9770968	9748663	9748741	9785367	9785502
2391	"gene-Zmynd11"	"Zmynd11"	chrNC_000079.7	-	9770808	9770968	9785367	9785502	9748663	9748741	9815090	9815357
2392	"gene-Zmynd11"	"Zmynd11"	chrNC_000079.7	-	9770808	9770968	9785367	9785502	9748663	9748741	9815196	9815385
2393	"gene-Zmynd11"	"Zmynd11"	chrNC_000079.7	-	9770808	9770968	9785367	9785502	9760181	9760343	9814381	9814506
2394	"gene-Zmynd11"	"Zmynd11"	chrNC_000079.7	-	9770808	9770968	9785367	9785502	9760181	9760343	9815090	9815229
2395	"gene-Zmynd11"	"Zmynd11"	chrNC_000079.7	-	9770808	9770968	9785367	9785502	9760181	9760343	9815196	9815357
2396	"gene-Cdk12"	"Cdk12"	chrNC_000077.7	+	98115267	98115457	98120938	98120995	98113453	98113624	98121809	98121911
2399	"gene-Med15"	"Med15"	chrNC_000082.7	-	17498412	17498625	17503316	17503368	17492268	17492522	17515470	17515558
2401	"gene-Zfand4"	"Zfand4"	chrNC_000072.7	+	116251776	116251986	116261700	116261776	116250533	116250833	116264942	116265129
2402	"gene-Zfand4"	"Zfand4"	chrNC_000072.7	+	116251776	116251986	116262814	116262882	116250533	116250833	116264942	116265129
2403	"gene-Zfand4"	"Zfand4"	chrNC_000072.7	+	116261700	116261776	116262814	116262882	116250533	116250833	116264942	116265129
2404	"gene-Zfand4"	"Zfand4"	chrNC_000072.7	+	116261700	116261776	116264942	116265129	116250533	116250833	116282577	116282722
2405	"gene-Zfand4"	"Zfand4"	chrNC_000072.7	+	116261700	116261776	116262814	116262882	116251776	116251986	116264942	116265129
2406	"gene-Zfand4"	"Zfand4"	chrNC_000072.7	+	116261700	116261776	116264942	116265129	116251776	116251986	116282577	116282722
2407	"gene-Sema6d"	"Sema6d"	chrNC_000068.8	+	124140494	124140575	124331904	124331932	123984853	123984975	124495500	124495663
2411	"gene-Plekha1"	"Plekha1"	chrNC_000073.7	+	130487132	130487178	130493910	130494008	130484059	130484116	130499054	130499180
2412	"gene-Plekha1"	"Plekha1"	chrNC_000073.7	+	130487137	130487178	130493910	130494008	130484059	130484116	130499054	130499180
2413	"gene-Plekha1"	"Plekha1"	chrNC_000073.7	+	130502246	130502390	130503906	130503975	130499054	130499180	130506599	130506664
2414	"gene-Eprs1"	"Eprs1"	chrNC_000067.7	+	185103085	185103242	185106314	185106409	185101773	185101873	185111741	185111934
2415	"gene-Spag9"	"Spag9"	chrNC_000077.7	+	93915742	93915823	93927425	93927496	93904448	93904569	93934397	93934492
2416	"gene-Spag9"	"Spag9"	chrNC_000077.7	+	93927425	93927496	93934397	93934492	93904448	93904569	93939233	93939384
2417	"gene-Spag9"	"Spag9"	chrNC_000077.7	+	93927425	93927496	93934397	93934492	93915742	93915823	93939233	93939384
2418	"gene-Spag9"	"Spag9"	chrNC_000077.7	+	93962390	93962512	93972165	93972223	93959761	93959861	93973585	93973738
2420	"gene-Gpatch2"	"Gpatch2"	chrNC_000067.7	+	186962980	186963042	186965327	186965510	186957699	186958416	186965943	186966023
2421	"gene-Gpatch2"	"Gpatch2"	chrNC_000067.7	+	187048720	187048760	187054480	187054551	187036526	187036594	187073683	187073772
2422	"gene-Tm9sf1"	"Tm9sf1"	chrNC_000080.7	-	55877841	55878027	55878423	55879045	55875315	55875589	55880050	55880412
2423	"gene-Rims2"	"Rims2"	chrNC_000081.7	+	39138370	39138403	39138808	39138895	39061680	39061933	39155496	39155707
2424	"gene-Rims2"	"Rims2"	chrNC_000081.7	+	39305552	39305612	39315435	39315503	39300392	39301318	39317755	39317875
2425	"gene-Rims2"	"Rims2"	chrNC_000081.7	+	39305552	39305612	39315619	39315828	39300392	39301318	39317755	39317875
2427	"gene-Rims2"	"Rims2"	chrNC_000081.7	+	39381201	39381267	39398233	39398413	39374656	39374770	39399267	39399377
2428	"gene-Rims2"	"Rims2"	chrNC_000081.7	+	39430338	39430439	39448985	39449158	39399267	39399377	39473459	39473537
2429	"gene-Rims2"	"Rims2"	chrNC_000081.7	+	39430338	39430439	39479664	39479906	39399267	39399377	39538335	39538477
2430	"gene-Rims2"	"Rims2"	chrNC_000081.7	+	39448985	39449158	39473459	39473537	39430338	39430439	39479664	39479906
2431	"gene-Mark1"	"Mark1"	chrNC_000067.7	-	184660230	184660296	184661518	184661567	184658012	184658083	184675402	184675456
2432	"gene-Chkb"	"Chkb"	chrNC_000081.7	-	89312336	89312432	89312613	89312747	89312159	89312218	89312916	89313030
2433	"gene-Chkb"	"Chkb"	chrNC_000081.7	-	89312336	89312432	89312613	89312781	89312159	89312218	89312916	89313030
2434	"gene-Mtfr1"	"Mtfr1"	chrNC_000069.7	+	19254189	19254331	19260615	19260714	19242272	19242452	19265631	19265747
2438	"gene-Sbsn"	"Sbsn"	chrNC_000073.7	+	30436725	30436784	30444973	30452894	30435240	30435387	30454233	30454305
2439	"gene-Zfp326"	"Zfp326"	chrNC_000071.7	+	106026614	106026659	106034052	106034088	106024421	106024564	106034182	106034294
2440	"gene-Zfp326"	"Zfp326"	chrNC_000071.7	+	106034052	106034142	106034182	106034294	106026614	106026659	106036588	106036705
2441	"gene-Zfp326"	"Zfp326"	chrNC_000071.7	+	106034052	106034142	106034182	106034294	106026614	106026659	106038983	106039182
2442	"gene-Zfp326"	"Zfp326"	chrNC_000071.7	+	106038983	106039182	106044357	106044469	106034052	106034142	106053780	106053928
2443	"gene-Cenph"	"Cenph"	chrNC_000079.7	-	100898268	100898432	100900676	100900740	100896186	100896702	100903332	100903389
2444	"gene-Cenph"	"Cenph"	chrNC_000079.7	-	100898268	100898432	100900057	100900109	100896207	100896702	100903332	100903389
2445	"gene-Cenph"	"Cenph"	chrNC_000079.7	-	100900057	100900109	100900676	100900740	100896207	100896702	100903332	100903389
2446	"gene-Vrk3"	"Vrk3"	chrNC_000073.7	+	44409123	44409318	44410301	44410366	44407169	44407319	44412414	44412481
2447	"gene-Egln2"	"Egln2"	chrNC_000073.7	-	26858948	26859016	26859712	26859832	26858082	26858636	26864044	26865153
2448	"gene-Cpped1"	"Cpped1"	chrNC_000082.7	-	11646038	11646461	11703436	11703609	11621545	11623447	11705441	11705660
2450	"gene-Zfp827"	"Zfp827"	chrNC_000074.7	+	79818461	79818695	79844803	79845043	79802686	79803167	79847111	79847169
2453	"gene-Gpt2"	"Gpt2"	chrNC_000074.7	+	86247967	86248123	86249884	86249997	86246076	86246251	86252164	86254189
2455	"gene-Palm"	"Palm"	chrNC_000076.7	+	79643411	79643542	79645303	79645454	79642867	79642948	79648176	79648198
2456	"gene-Palm"	"Palm"	chrNC_000076.7	+	79645303	79645454	79648176	79648198	79643411	79643542	79651018	79651075
2457	"gene-Palm"	"Palm"	chrNC_000076.7	+	79648176	79648198	79651018	79651075	79645303	79645454	79654874	79656730
2458	"gene-Dgkd"	"Dgkd"	chrNC_000067.7	+	87849294	87849403	87851793	87851933	87846280	87846443	87852201	87852286
2459	"gene-Fbxw2"	"Fbxw2"	chrNC_000068.8	-	34700994	34701128	34702826	34703021	34698525	34698612	34712569	34713079
2461	"gene-Pbx3"	"Pbx3"	chrNC_000068.8	-	34103263	34103454	34114416	34114658	34094791	34094927	34260835	34260909
2464	"gene-Erbb4"	"Erbb4"	chrNC_000067.7	-	68329597	68329642	68337445	68337600	68298339	68298472	68345003	68345097
2465	"gene-Fam168b"	"Fam168b"	chrNC_000067.7	-	34867847	34867928	34875813	34875894	34858947	34859090	34881908	34882094
2466	"gene-Lztr1"	"Lztr1"	chrNC_000082.7	+	17336380	17336438	17337250	17337390	17335319	17335403	17338299	17338501
2467	"gene-Ptma"	"Ptma"	chrNC_000067.7	+	86457177	86457274	86457452	86457526	86456894	86456966	86457686	86458434
2468	"gene-Zranb3"	"Zranb3"	chrNC_000067.7	-	127968554	127968733	127985718	127985737	127964134	127964366	128019579	128019747
2470	"gene-Zfp217"	"Zfp217"	chrNC_000068.8	-	169954399	169954534	169955980	169957492	169950562	169952575	169958061	169958178
2471	"gene-Zfp217"	"Zfp217"	chrNC_000068.8	-	169955980	169957492	169958061	169958178	169954399	169954534	169960938	169962673
2472	"gene-Csnk2a2"	"Csnk2a2"	chrNC_000074.7	-	96188173	96188257	96192278	96192338	96187305	96187416	96199998	96200049
2473	"gene-Csnk2a2"	"Csnk2a2"	chrNC_000074.7	-	96188173	96188257	96192278	96192338	96187305	96187416	96214192	96214304
2474	"gene-Csnk2a2"	"Csnk2a2"	chrNC_000074.7	-	96192278	96192338	96199998	96200049	96188173	96188257	96203839	96203937
2475	"gene-Prkcsh"	"Prkcsh"	chrNC_000075.7	+	21923514	21923604	21923974	21924049	21923329	21923399	21924131	21924231
2476	"gene-Sh3bp5"	"Sh3bp5"	chrNC_000080.7	-	31101345	31101476	31109675	31109840	31099347	31099567	31133497	31133626
2478	"gene-Dguok"	"Dguok"	chrNC_000072.7	-	83457824	83457924	83458328	83458444	83457198	83457418	83463965	83464113
2480	"gene-Sipa1l1"	"Sipa1l1"	chrNC_000078.7	+	82281236	82281302	82358122	82358183	82216789	82216850	82387435	82389273
2481	"gene-Sipa1l1"	"Sipa1l1"	chrNC_000078.7	+	82281236	82281302	82358122	82358183	82216891	82217184	82387435	82389273
2482	"gene-Sipa1l1"	"Sipa1l1"	chrNC_000078.7	+	82358122	82358183	82387435	82389273	82216789	82216850	82404006	82404137
2483	"gene-Sipa1l1"	"Sipa1l1"	chrNC_000078.7	+	82358122	82358183	82387435	82389273	82281236	82281302	82404006	82404137
2484	"gene-Sipa1l1"	"Sipa1l1"	chrNC_000078.7	+	82387435	82389273	82404006	82404137	82358122	82358183	82419141	82419316
2485	"gene-Sipa1l1"	"Sipa1l1"	chrNC_000078.7	+	82387435	82389273	82419141	82419316	82358122	82358183	82431424	82431528
2486	"gene-Mmaa"	"Mmaa"	chrNC_000074.7	-	80000732	80000903	80004830	80004953	79997518	79997604	80007809	80008283
2487	"gene-Gjd2os"	"Gjd2os"	chrNC_000068.8	+	113850662	113850689	113853709	113853758	113847472	113847514	113861674	113862773
2488	"gene-Lgi2"	"Lgi2"	chrNC_000071.7	-	52713003	52713075	52717504	52717576	52711744	52711914	52719467	52719539
2492	"gene-Park7"	"Park7"	chrNC_000070.7	-	150985464	150985551	150988271	150988341	150981589	150981928	150989706	150989766
2493	"gene-Park7"	"Park7"	chrNC_000070.7	-	150988271	150988341	150989706	150989766	150985464	150985551	150991496	150991598
2494	"gene-Phf24"	"Phf24"	chrNC_000070.7	+	42916581	42916829	42922566	42922693	42872618	42873355	42933615	42933997
2495	"gene-Phf24"	"Phf24"	chrNC_000070.7	+	42916581	42916829	42933615	42933667	42872619	42873355	42933778	42933997
2496	"gene-Phf24"	"Phf24"	chrNC_000070.7	+	42916581	42916829	42922566	42922693	42872622	42873355	42933778	42933997
2499	"gene-Hdac4"	"Hdac4"	chrNC_000067.7	-	91982622	91982694	92075977	92076216	91957676	91957918	92107723	92108011
2501	"gene-Mdh1"	"Mdh1"	chrNC_000077.7	-	21508461	21508551	21509191	21509305	21506691	21507568	21509698	21509875
2502	"gene-Mdh1"	"Mdh1"	chrNC_000077.7	-	21509191	21509305	21509698	21509875	21508461	21508551	21512864	21512987
2503	"gene-Zkscan7"	"Zkscan7"	chrNC_000075.7	+	122721382	122721456	122721749	122721843	122719723	122719871	122723756	122727684
2504	"gene-Wnk1"	"Wnk1"	chrNC_000072.7	-	119905083	119905110	119906786	119906828	119904007	119904195	119911216	119911411
2505	"gene-Wnk1"	"Wnk1"	chrNC_000072.7	-	119905083	119905110	119909629	119909722	119904007	119904195	119911216	119911411
2506	"gene-Wnk1"	"Wnk1"	chrNC_000072.7	-	119905083	119905110	119909650	119909722	119904007	119904195	119911216	119911411
2507	"gene-Wnk1"	"Wnk1"	chrNC_000072.7	-	119906786	119906828	119909629	119909722	119904007	119904195	119911216	119911411
2508	"gene-Wnk1"	"Wnk1"	chrNC_000072.7	-	119906786	119906828	119909650	119909722	119904007	119904195	119911216	119911411
2509	"gene-Wnk1"	"Wnk1"	chrNC_000072.7	-	119921661	119921745	119923197	119923281	119920766	119920827	119924935	119926380
2510	"gene-Abcb6"	"Abcb6"	chrNC_000067.7	-	75149434	75149609	75150188	75150293	75149198	75149311	75150505	75150563
2512	"gene-Rrbp1"	"Rrbp1"	chrNC_000068.8	-	143791591	143791675	143792347	143792443	143791189	143791288	143794111	143794195
2513	"gene-Usp37"	"Usp37"	chrNC_000067.7	-	74480690	74480760	74483571	74483651	74479118	74479257	74489653	74489714
2514	"gene-Usp37"	"Usp37"	chrNC_000067.7	-	74480690	74480760	74483571	74483687	74479118	74479257	74489653	74489714
2517	"gene-Mia2"	"Mia2"	chrNC_000078.7	+	59220891	59220974	59223116	59223245	59219310	59219378	59226635	59226794
2519	"gene-Iqcb1"	"Iqcb1"	chrNC_000082.7	+	36663720	36663820	36667842	36668021	36660231	36660325	36669988	36670098
2520	"gene-Iqcb1"	"Iqcb1"	chrNC_000082.7	+	36667842	36668021	36669988	36670098	36663720	36663820	36671546	36671656
2521	"gene-Iqcb1"	"Iqcb1"	chrNC_000082.7	+	36667842	36668021	36671546	36671656	36663720	36663820	36676652	36676795
2522	"gene-Iqcb1"	"Iqcb1"	chrNC_000082.7	+	36669988	36670098	36671546	36671656	36667842	36668021	36676652	36676795
2523	"gene-Platr25"	"Platr25"	chrNC_000079.7	-	62871911	62872031	62886705	62886912	62853943	62854070	62908395	62908603
2526	"gene-Gorasp2"	"Gorasp2"	chrNC_000068.8	+	70502908	70503105	70506808	70506889	70491852	70492104	70508242	70508446
2527	"gene-Prmt9"	"Prmt9"	chrNC_000074.7	+	78282293	78282442	78285507	78285744	78276014	78276365	78287435	78287603
2528	"gene-Pex14"	"Pex14"	chrNC_000070.7	-	149126177	149126262	149160476	149160524	149068493	149068622	149184228	149184300
2529	"gene-Gdap1l1"	"Gdap1l1"	chrNC_000068.8	+	163287900	163288146	163289418	163289592	163280386	163280645	163292485	163292583
2530	"gene-Gdap1l1"	"Gdap1l1"	chrNC_000068.8	+	163287953	163288146	163289418	163289592	163280386	163280645	163292485	163292583
2531	"gene-Anapc5"	"Anapc5"	chrNC_000071.7	-	122931499	122931621	122932479	122932554	122929889	122929997	122937401	122937537
2532	"gene-Nav2"	"Nav2"	chrNC_000073.7	+	49201344	49201797	49202587	49202653	49197586	49198289	49206657	49206818
2536	"gene-Aasdhppt"	"Aasdhppt"	chrNC_000075.7	-	4303093	4303215	4308733	4308919	4302469	4302631	4309253	4309494
2537	"gene-Mamld1"	"Mamld1"	chrNC_000086.8	+	70164963	70165074	70188815	70190041	70161086	70163000	70195795	70195880
2538	"gene-Mamld1"	"Mamld1"	chrNC_000086.8	+	70164963	70165074	70189791	70190041	70161086	70163000	70195795	70195880
2539	"gene-Cpxm1"	"Cpxm1"	chrNC_000068.8	-	130236841	130236992	130237555	130237643	130236656	130236745	130237748	130237888
2540	"gene-Cenpf"	"Cenpf"	chrNC_000067.7	-	189400712	189400835	189403244	189403373	189394193	189394329	189404705	189404831
2541	"gene-Cenpf"	"Cenpf"	chrNC_000067.7	-	189403244	189403373	189404705	189404831	189400712	189400835	189411135	189411338
2542	"gene-Ap3b1"	"Ap3b1"	chrNC_000079.7	+	94609306	94609437	94613473	94613636	94608183	94608370	94616234	94616382
2543	"gene-Ap3b1"	"Ap3b1"	chrNC_000079.7	+	94638425	94638532	94664672	94664904	94630176	94630249	94679286	94679384
2546	"gene-Mdn1"	"Mdn1"	chrNC_000070.7	+	32728041	32728175	32729629	32729787	32726825	32726941	32729950	32730071
2547	"gene-Lancl1"	"Lancl1"	chrNC_000067.7	-	67048386	67048533	67049069	67049205	67046026	67046209	67060016	67060224
